set_num,set_name,year,theme_id,num_parts,rebrickable_theme,theme,themeGroup,subtheme,category,agerange_min
9293-1,Community Workers,1996,533,220,Town,Dacta,Educational,,Normal,
930-1,Red Bricks,1973,473,45,Supplemental,Basic,Basic,Supplementaries,Normal,
9301-1,Road Signs,1999,533,172,Town,Education,Educational,,Normal,
93020-1,Birthday Card Set,2023,738,0,Seasonal,,,,,
9302-1,Creator Community Builders,2004,507,1690,Educational and Dacta,Education,Educational,,Normal,
9303-1,Creator Community Builders,2004,507,1190,Educational and Dacta,Education,Educational,,Normal,
9304-1,Fun Park Set,2001,507,598,Educational and Dacta,,,,,
9305-1,Jack Stone Transportation,2003,507,0,Educational and Dacta,Education,Educational,,Normal,
9306-1,Creator Bulk,2003,507,610,Educational and Dacta,Education,Educational,,Normal,
9310-1,Dinosaurs Set,2001,507,0,Educational and Dacta,Education,Educational,,Normal,
931-1,White Bricks,1973,473,45,Supplemental,Basic,Basic,Supplementaries,Normal,
9311-1,City Buildings Set,2010,533,852,Town,Education,Educational,,Normal,
9314-1,Rescue Service Set,2010,533,1498,Town,Education,Educational,,Normal,
9320-1,Voyage into Space,2003,507,637,Educational and Dacta,Education,Educational,,Normal,
932-1,Blue and Yellow Bricks,1973,473,45,Supplemental,Basic,Basic,Supplementaries,Normal,
9321-1,Transportation Set,2006,533,1226,Town,Education,Educational,,Normal,
9322-1,Town Developers Set,2007,533,1875,Town,Education,Educational,,Normal,
9324-1,Micro Building Set,2007,533,1657,Town,Education,Educational,,Normal,
933-1,Doors and Windows,1973,473,38,Supplemental,Basic,Basic,Supplementaries,Normal,
9331-1,BuildToExpress Set,2009,507,207,Educational and Dacta,,,,,
9333-1,Vehicles,2010,533,940,Town,Education,Educational,,Normal,
9334-1,Animals,2010,507,1093,Educational and Dacta,Education,Educational,,Normal,
9335-1,Space & Airport Set,2010,533,1187,Town,Education,Educational,,Normal,4.0
9337-1,Harbor Set,2011,533,907,Town,Education,Educational,Town,Normal,
9338-1,Serious Play / BuildToExpress Mini Kit,2011,510,57,Serious Play,Serious Play,Educational,,Normal,6.0
934-1,"Roof Bricks, 45 Degrees",1973,473,58,Supplemental,Basic,Basic,Supplementaries,Normal,
9344914000062-1,Brick Storage Carry Case (All Colors),2011,740,0,Storage,,,,,
9344914000086-1,Minifigure Speech Bubbles,2011,501,29,Gear,,,,,
9344914001687-1,12 Coloured Pencils,2012,739,0,Stationery and Office Supplies,,,,,
9344914002622-1,8 Coloured Markers,2012,739,0,Stationery and Office Supplies,,,,,
9344914002707-1,Brick Sharpener (All Colors),2014,739,0,Stationery and Office Supplies,,,,,
9344914002844-1,City Mini Poster Art Set,2014,739,0,Stationery and Office Supplies,,,,,
9344914003209-1,Brick Pencil Case (All Colors),2013,739,0,Stationery and Office Supplies,,,,,
9344914004336-1,Pencil Sharpener with Minifigure,2013,739,0,Stationery and Office Supplies,,,,,
9348-1,Community Minifigures,2011,533,268,Town,Education,Educational,,Normal,
9349-1,Fairytale and Historic Minifigures,2011,507,230,Educational and Dacta,Education,Educational,,Normal,
935-1,"Roof Bricks, 33 Degrees",1973,473,43,Supplemental,Basic,Basic,Supplementaries,Normal,
9353-1,Theme Set,1991,533,942,Town,Dacta,Educational,Town,Normal,
9354-1,Town Street Theme,1991,533,535,Town,Dacta,Educational,Town,Normal,
9355-1,Space Set,1990,507,559,Educational and Dacta,Dacta,Educational,,Normal,
9356-1,Town Environment,1986,533,641,Town,Dacta,Educational,Town,Normal,
9360-1,Roadplates and Scenery,1986,533,85,Town,Dacta,Educational,Town,Normal,
936-1,Wheels and Tires,1973,473,20,Supplemental,Basic,Basic,Supplementaries,Normal,
9361-1,People,1991,533,174,Town,Dacta,Educational,,Normal,
9362-1,Road Plates,1991,533,8,Town,Dacta,Educational,,Normal,
9364-1,Hospital,1993,533,589,Town,Dacta,Educational,,Normal,
9365-1,Community Vehicles,1993,533,742,Town,Dacta,Educational,,Normal,
9369-1,Community Vehicles,1998,533,0,Town,,,,,
9370-1,Road Plates,1998,533,10,Town,Dacta,Educational,Town,Normal,
937-1,Doors and Fences,1973,473,34,Supplemental,Basic,Basic,Supplementaries,Normal,
9371-1,Town Vehicles,1999,533,34,Town,,,,,
9373-1,Road Plates,2003,533,0,Town,,,,,
9376-1,Castle Set,1997,507,337,Educational and Dacta,Dacta,Educational,Castle,Normal,
9377-1,Adventurers Set,1998,507,0,Educational and Dacta,Dacta,Educational,Adventurers,Normal,
9380-1,Lego Technic Racers,1998,529,0,Technic,,,,,
938-1,"Plates, Hinges and Turntables",1973,473,17,Supplemental,Basic,Basic,Supplementaries,Normal,
9384-1,Bricks,2010,528,884,Supplemental,Education,Educational,,Normal,
9385-1,Sceneries Set,2010,507,1231,Educational and Dacta,Education,Educational,,Normal,
9386-1,Doors Windows & Roof Tiles,2010,528,278,Supplemental,Education,Educational,,Normal,
9387-1,Wheels Set,2011,528,286,Supplemental,Education,Educational,,Normal,4.0
9388-1,Small Building Plates,2012,528,22,Supplemental,Education,Educational,,Normal,
9389-1,Community Starter Set,2012,507,1907,Educational and Dacta,Education,Educational,,Normal,
9390-1,Mini Tow Truck,2012,1,138,Technic,Technic,Technical,,Normal,7.0
939-1,"Flags, Trees and Road Signs",1972,473,20,Supplemental,Basic,Basic,Supplementaries,Normal,
9391-1,Mini Crane,2012,1,218,Technic,Technic,Technical,,Normal,8.0
9392-1,Quad Bike,2012,1,199,Technic,Technic,Technical,,Normal,8.0
9393-1,Tractor,2012,1,353,Technic,Technic,Technical,,Normal,9.0
93932-1,Fabuland: Play-book,1981,757,0,Ideas Books,,,,,
9394-1,Jet Plane,2012,1,499,Technic,Technic,Technical,,Normal,9.0
9395-1,Pick-Up Tow Truck,2012,1,954,Technic,Technic,Technical,,Normal,10.0
93959-OS,Fabuland Memory Game,1984,741,0,Tabletop Games and Puzzles,,,,,
9396-1,Helicopter,2012,1,1056,Technic,Technic,Technical,,Normal,10.0
9397-1,Logging Truck,2012,1,1308,Technic,Technic,Technical,,Normal,10.0
9398-1,4 x 4 Crawler,2012,1,1327,Technic,Technic,Technical,,Normal,11.0
940-1,"Flags, Signs and Trees",1973,473,19,Supplemental,Basic,Basic,Supplementaries,Normal,
9402-1,Giraffe Playtable,2003,501,0,Gear,Gear,Miscellaneous,Furniture,Gear,
9405-1,Racer Play Table,2003,501,0,Gear,Gear,Miscellaneous,Furniture,Gear,
9406-1,Playpoint House,1999,504,3,Duplo,,,,,
9408-1,Spyrius Key Chain,1994,503,0,Key Chain,Gear,Miscellaneous,Key Chains/Space,Gear,
9409-1,Islander Key Chain,1994,503,0,Key Chain,Gear,Miscellaneous,Furniture,Gear,
9409-2,Elephant Wall,2003,501,0,Gear,Gear,Miscellaneous,Key Chains/Pirates,Gear,
9410-1,Explorien Key Chain,1996,503,0,Key Chain,Gear,Miscellaneous,Key Chains/Space,Gear,
94107-1,Developer,2021,598,82,Promotional,,,,,
941-1,Black and Clear Bricks,1974,473,48,Supplemental,Basic,Basic,Supplementaries,Normal,
9412-1,Bricks,1988,516,88,Duplo and Explore,Education,Educational,Duplo,Normal,
9440-1,Venomari Shrine,2012,435,86,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,7.0
9441-1,Kai's Blade Cycle,2012,435,188,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,8.0
9442-1,Jay's Storm Fighter,2012,435,242,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,7.0
9443-1,Rattlecopter,2012,435,327,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,8.0
9444-1,Cole's Tread Assault,2012,435,286,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,8.0
9445-1,Fangpyre Truck Ambush,2012,435,452,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,8.0
9446-1,Destiny's Bounty,2012,435,685,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,8.0
9447-1,Lasha's Bite Cycle,2012,435,250,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,7.0
9448-1,Samurai X Mech,2012,435,452,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,8.0
9449-1,Ultra Sonic Raider,2012,435,622,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,8.0
9450-1,Epic Dragon Battle,2012,435,915,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,8.0
9452-1,Giant Lego Topic Set,1991,534,2195,Universal Building Set,Dacta,Educational,,Normal,
9453-1,Universal School Set,1997,534,699,Universal Building Set,Dacta,Educational,,Normal,
9454-1,Function Set,1992,534,350,Universal Building Set,Dacta,Educational,,Normal,
9455-1,Fangpyre Mech,2012,435,255,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,7.0
9456-1,Spinner Battle Arena,2012,435,418,Ninjago,Ninjago,Action/Adventure,Spinners,Normal,8.0
9457-1,Fangpyre Wrecking Ball,2012,435,415,Ninjago,Ninjago,Action/Adventure,Rise of the Snakes,Normal,8.0
9461-1,The Swamp Creature,2012,558,70,Monster Fighters,Monster Fighters,Action/Adventure,,Normal,7.0
9462-1,The Mummy,2012,558,91,Monster Fighters,Monster Fighters,Action/Adventure,,Normal,7.0
9463-1,The Werewolf,2012,558,243,Monster Fighters,Monster Fighters,Action/Adventure,,Normal,7.0
9464-1,The Vampire Hearse,2012,558,314,Monster Fighters,Monster Fighters,Action/Adventure,,Normal,8.0
9465-1,The Zombies,2012,558,447,Monster Fighters,Monster Fighters,Action/Adventure,,Normal,8.0
9466-1,The Crazy Scientist & His Monster,2012,558,430,Monster Fighters,Monster Fighters,Action/Adventure,,Normal,8.0
9467-1,The Ghost Train,2012,558,744,Monster Fighters,Monster Fighters,Action/Adventure,,Normal,8.0
9468-1,The Vampyre Castle,2012,558,949,Monster Fighters,Monster Fighters,Action/Adventure,,Normal,9.0
9469-1,Gandalf Arrives,2012,566,83,The Lord of the Rings,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,8.0
9470-1,Shelob Attacks,2012,566,227,The Lord of the Rings,The Lord of the Rings,Licensed,The Return of the King,Normal,8.0
9471-1,Uruk-hai Army,2012,566,257,The Lord of the Rings,The Lord of the Rings,Licensed,The Two Towers,Normal,8.0
9472-1,Attack on Weathertop,2012,566,430,The Lord of the Rings,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,8.0
9473-1,The Mines of Moria,2012,566,781,The Lord of the Rings,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,9.0
9474-1,The Battle of Helm's Deep,2012,566,1367,The Lord of the Rings,The Lord of the Rings,Licensed,The Two Towers,Normal,10.0
94751-1,Friends Tote Bag,2020,777,0,"Bags, Totes, & Luggage",,,,,
9476-1,The Orc Forge,2012,566,363,The Lord of the Rings,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,8.0
9478-1,Francesco Bernoulli,2012,269,49,Cars,Cars,Licensed,Cars 2,Normal,5.0
9479-1,Ivan Mater,2012,269,52,Cars,Cars,Licensed,Cars 2,Normal,5.0
9480-1,Finn McMissile,2012,269,52,Cars,Cars,Licensed,Cars 2,Normal,5.0
948-1,Go-Kart,1978,4,212,Expert Builder,Technic,Technical,,Normal,
9481-1,Jeff Gorvette,2012,269,54,Cars,Cars,Licensed,Cars 2,Normal,5.0
9483-1,Agent Mater's Escape,2012,269,144,Cars,Cars,Licensed,Cars 2,Normal,5.0
9484-1,Red's Water Rescue,2012,269,199,Cars,Cars,Licensed,Cars 2,Normal,5.0
9485-1,Ultimate Race Set,2012,269,280,Cars,Cars,Licensed,Cars 2,Normal,6.0
9486-1,Oil Rig Escape,2012,269,422,Cars,Cars,Licensed,Cars 2,Normal,6.0
9488-1,Elite Clone Trooper & Commando Droid Battle Pack,2012,158,98,Star Wars,Star Wars,Licensed,The Clone Wars,Normal,6.0
9489-1,Endor Rebel Trooper & Imperial Trooper Battle Pack,2012,158,77,Star Wars,Star Wars,Licensed,Episode VI,Normal,6.0
9490-1,Droid Escape,2012,158,137,Star Wars,Star Wars,Licensed,Episode IV,Normal,7.0
9491-1,Geonosian Cannon,2012,158,133,Star Wars,Star Wars,Licensed,The Clone Wars,Normal,7.0
9492-1,TIE Fighter,2012,158,413,Star Wars,Star Wars,Licensed,Episode IV,Normal,8.0
9493-1,X-wing Starfighter,2012,158,560,Star Wars,Star Wars,Licensed,Episode IV,Normal,8.0
9494-1,Anakin's Jedi Interceptor,2012,158,300,Star Wars,Star Wars,Licensed,Episode III,Normal,8.0
9495-1,Gold Leader's Y-wing Starfighter,2012,158,458,Star Wars,Star Wars,Licensed,Episode IV,Normal,8.0
9496-1,Desert Skiff,2012,158,220,Star Wars,Star Wars,Licensed,Episode VI,Normal,7.0
9497-1,Republic Striker Starfighter,2012,158,376,Star Wars,Star Wars,Licensed,The Old Republic,Normal,8.0
9498-1,Saesee Tiin's Jedi Starfighter,2012,158,244,Star Wars,Star Wars,Licensed,The Clone Wars,Normal,7.0
9499-1,Gungan Sub,2012,158,466,Star Wars,Star Wars,Licensed,Episode I,Normal,8.0
9500-1,Sith Fury-Class Interceptor,2012,158,748,Star Wars,Star Wars,Licensed,The Old Republic,Normal,9.0
950-1,Fork Lift,1979,4,216,Expert Builder,Technic,Technical,,Normal,
9505-1,Early Reading Set,1994,516,133,Duplo and Explore,,,,,
9509-1,Star Wars Advent Calendar 2012,2012,209,235,Star Wars,Star Wars,Licensed,Seasonal,Normal,6.0
951-1,Bulldozer,1979,4,373,Expert Builder,Technic,Technical,,Normal,
9511-1,Medium Building Plates,1995,516,4,Duplo and Explore,,,,,
951178-1,Basic Bricks,1987,534,18,Universal Building Set,Dacta,Educational,,Extended,
951-2,Lego TC logo Starter Pack,1988,529,13,Technic,,,,,
9515-1,The Malevolence,2012,158,1101,Star Wars,Star Wars,Licensed,The Clone Wars,Normal,9.0
9516-1,Jabba's Palace,2012,158,717,Star Wars,Star Wars,Licensed,Episode VI,Normal,9.0
951701-1,Policeman and Crook,2017,61,16,Police,City,Modern day,Magazine Gift,Other,
951702-1,Workman and Wheelbarrow,2017,56,14,Construction,City,Modern day,Magazine Gift,Other,
951703-1,Diver and Shark,2017,59,11,Harbor,City,Modern day,Magazine Gift,Other,
951704-1,Firefighter Fred,2017,58,21,Fire,City,Modern day,Magazine Gift,Other,
9517-1,Measurement Activities,1995,516,60,Duplo and Explore,,,,,
951805-1,Mountain Ranger & Quad Bike,2018,61,32,Police,City,Modern day,Magazine Gift,Other,5.0
951806-1,Miner,2018,56,36,Construction,City,Modern day,Magazine Gift,Other,
951807-1,Race Driver & Go-kart,2018,52,38,City,City,Modern day,Magazine Gift,Other,5.0
951808-1,Motorcycle & Rider,2018,61,16,Police,City,Modern day,Magazine Gift,Other,
951809-1,Garbage Man,2018,52,27,City,City,Modern day,Magazine Gift,Other,
9518-1,Mosaic Set,1995,516,69,Duplo and Explore,,,,,
951810-1,Arctic Explorer with Snowmobile,2018,65,39,Arctic,City,Modern day,Magazine Gift,Other,
951901-1,Police Officer and Jet,2019,61,27,Police,City,Modern day,Magazine Gift,Other,
951902-1,Fireman,2019,58,16,Fire,City,Modern day,Magazine Gift,Other,
951903-1,Gardener with Lawn Mower,2019,57,31,Farm,City,Modern day,Magazine Gift,Other,
951904-1,Police Officer with Jetpack,2019,61,16,Police,City,Modern day,Magazine Gift,Other,
951905-1,Gyrocopter,2019,58,29,Fire,City,Modern day,Magazine Gift,Other,
951906-1,Cool Diver,2019,59,16,Harbor,City,Modern day,Magazine Gift,Other,
951907-1,Police Buggy,2019,61,31,Police,City,Modern day,Magazine Gift,Other,
951908-1,Astronaut,2019,679,18,Mars Exploration,City,Modern day,Magazine Gift,Other,
951909-1,Pizza Delivery Guy,2019,52,15,City,City,Modern day,Magazine Gift,Other,
951910-1,Speed Control,2019,61,13,Police,City,Modern day,Magazine Gift,Other,
951911-1,Rover,2019,679,23,Mars Exploration,City,Modern day,Magazine Gift,Other,
951912-1,Lumberjack,2019,52,17,City,City,Modern day,Magazine Gift,Other,
952001-1,Policeman & Motorbike,2020,61,15,Police,City,Modern day,Magazine Gift,Other,
952002-1,Bobby Brenner and Extinguishing Drone,2020,58,17,Fire,City,Modern day,Magazine Gift,Other,
952003-1,Eddy Erker with Bulldozer,2020,56,27,Construction,City,Modern day,Magazine Gift,Other,
952005-1,Dirk Drifter's First Racing Car,2020,52,26,City,City,Modern day,Magazine Gift,Other,5.0
952008-1,Jet-ski,2020,59,15,Harbor,City,Modern day,Magazine Gift,Other,
952009-1,Clemmons With Fire Quad,2020,58,31,Fire,City,Modern day,Magazine Gift,Other,
952010-1,"Pete Python, Daredevil PI",2020,63,15,Traffic,City,Modern day,Magazine Gift,Other,
952011-1,Duke DeTain,2020,61,17,Police,City,Modern day,Magazine Gift,Other,
952012-1,Scuba Diver,2020,52,13,City,City,Modern day,Magazine Gift,Other,5.0
952016-1,Policeman and Robber,2020,61,10,Police,City,Modern day,Magazine Gift,Other,
952018-1,Harl Hubbs with Tamping Rammer,2020,56,20,Construction,City,Modern day,Magazine Gift,Other,
952019-1,Scuba Diver and Shark,2020,52,12,City,City,Modern day,Magazine Gift,Other,5.0
952-1,Farm Tractor,1978,4,322,Expert Builder,Technic,Technical,,Normal,
952101-1,Policeman and Helicopter,2021,61,31,Police,City,Modern day,Magazine Gift,Other,5.0
952102-1,Builder with Epic Digger,2021,56,21,Construction,City,Modern day,Magazine Gift,Other,5.0
952103-1,Policeman & Motorcycle,2021,61,13,Police,City,Modern day,Magazine Gift,Other,5.0
952104-1,Firefighter Bob with Equipment,2021,58,19,Fire,City,Modern day,Magazine Gift,Other,5.0
952105-1,Doctor and Patient,2021,60,21,Hospital,City,Modern day,Magazine Gift,Other,5.0
952106-1,Sweeper,2021,52,32,City,City,Modern day,Magazine Gift,Other,
952107-1,Diver and Crab,2021,59,19,Harbor,City,Modern day,Magazine Gift,Other,5.0
952108-1,Stuntman with Quad,2021,52,28,City,City,Modern day,Magazine Gift,Other,5.0
952109-1,Police Officer with Dog,2021,61,7,Police,City,Modern day,Magazine Gift,Other,5.0
952110-1,Larry Jones - The Adventurer,2021,52,11,City,City,Modern day,Magazine Gift,Other,
952111-1,Builder and Traffic Light,2021,56,13,Construction,City,Modern day,Magazine Gift,Other,5.0
952112-1,Jessica Sharpe and Lion Cub,2021,52,16,City,City,Modern day,Magazine Gift,Other,5.0
952201-1,Justin Justice's Police Car,2022,61,31,Police,City,Modern day,Magazine Gift,Other,5.0
952202-1,Pete's Precise's Drill,2022,56,26,Construction,City,Modern day,Magazine Gift,Other,5.0
952203-1,Sam Speedster's Motorcycle,2022,52,12,City,City,Modern day,Magazine Gift,Other,5.0
952204-1,Phil Corky's Dump Truck,2022,56,26,Construction,City,Modern day,Magazine Gift,Other,5.0
952205-1,Sally Stardust's Satellite,2022,52,22,City,City,Modern day,Magazine Gift,Other,5.0
952206-1,Freddy Fresh's Fire Quad,2022,58,31,Fire,City,Modern day,Magazine Gift,Other,
952207-1,Water Police Water Scooter,2022,61,25,Police,City,Modern day,Magazine Gift,Other,5.0
952208-1,Carl Confidential's Diving Scooter,2022,61,20,Police,City,Modern day,Magazine Gift,Other,5.0
952209-1,Allie Aires' Firefighter Jet,2022,58,24,Fire,City,Modern day,Magazine Gift,Other,5.0
952210-1,Robbie Rolla's Steamroller,2022,56,29,Construction,City,Modern day,Magazine Gift,Other,5.0
952211-1,Police Bike,2022,61,16,Police,City,Modern day,Magazine Gift,Other,5.0
952212-1,Forklift,2022,54,31,Cargo,City,Modern day,Magazine Gift,Other,5.0
952301-1,Fire-Helicopter,2023,58,30,Fire,City,Modern day,Magazine Gift,Other,
952302-1,Police Buggy,2023,61,26,Police,City,Modern day,Magazine Gift,Other,
952303-1,Lawn mower,2023,52,31,City,City,Modern day,Magazine Gift,Other,
952304-1,Duke Detain & Criminal,2023,61,17,Police,City,Modern day,Magazine Gift,Other,
952305-1,Building Team with Tools,2023,56,19,Construction,City,Modern day,Magazine Gift,Other,
952306-1,Service Car,2023,53,25,Airport,City,Modern day,Magazine Gift,Other,
952307-1,Police-Jet,2023,61,21,Police,City,Modern day,Magazine Gift,Other,
952308-1,Stunt-Quad,2023,744,27,Stuntz,City,Modern day,Magazine Gift,Other,
952309-1,Jet-Ski,2023,614,24,Jungle,City,Modern day,Magazine Gift,Other,
952310-1,Wheel Loader,2023,56,21,Construction,City,Modern day,Magazine Gift,Other,
952311-1,Deep Sea Diver,2023,52,27,City,City,Modern day,Magazine Gift,Other,
952312-1,Arctic Snowmobile,2023,65,21,Arctic,City,Modern day,Magazine Gift,Other,
952401-1,Mini Crane,2024,56,29,Construction,City,Modern day,Magazine Gift,Other,
952402-1,Police Helicopter,2024,61,28,Police,City,Modern day,Magazine Gift,Other,
952403-1,Cement-Mixer,2024,56,25,Construction,City,Modern day,Magazine Gift,Other,
952404-1,Lawn Mower,2024,57,24,Farm,City,Modern day,Magazine Gift,Other,
952405-1,Astronaut & Robot,2024,52,25,City,City,Modern day,Magazine Gift,Other,
952406-1,"Diver, Shark and Crab",2024,52,16,City,City,Modern day,Magazine Gift,Other,6.0
952407-1,Astronaut with Quad,2024,52,29,City,City,Modern day,Magazine Gift,Other,
952408-1,Policeman with Jetboat,2024,61,28,Police,City,Modern day,Magazine Gift,Other,
952409-1,Fire Buggy,2024,58,30,Fire,City,Modern day,Magazine Gift,Other,6.0
952410-1,Jungle Explorer,2024,614,21,Jungle,City,Modern day,Magazine Gift,Other,6.0
952411-1,Astronaut and Radio Station,2024,52,23,City,City,Modern day,Magazine Gift,Other,5.0
952412-1,Ice Adventure,2024,65,10,Arctic,City,Modern day,Magazine Gift,Other,6.0
952501-1,Police Officer and Criminal,2025,61,19,Police,,,,,
952502-1,Construction Worker with Rotary Cutter,2025,56,28,Construction,,,,,
952503-1,Diver with Robot and Shark,2025,52,20,City,,,,,
952504-1,Astronaut and Spaceship,2025,52,32,City,,,,,
952505-1,Firefighter with Water Scooter,2025,58,27,Fire,,,,,
952506-1,Firefighter with Bulldozer,2025,58,32,Fire,,,,,
